learner_id,signup_date,age,city_tier,education,hours_per_week_pledged,weekly_logins_avg,assignments_submitted,forum_posts,video_watch_pct,has_mentor,device,referral_source,payment_plan,days_since_last_login,certificate_issued,final_score,notes,completed_course
L-02507,2026-03-26,24,2,Bachelors,6.0,3.56,7,0,35.8,N,phone,friend,free,18,1,72.6,follow up next intake,1
L-01138,2026-02-17,22,2,High School,12.0,1.16,6,0,80.5,0,mobile,ngo_outreach,free,19,N,,-,0
L-00911,2026-02-13,21,2,High School,138.8,2.64,0,5,27.9,N,laptop,school_partner,paid,10,0,,duplicate?  check,0
L-00030,2026-06-07,,2,High School,7.1,3.32,4,6,36.2,N,desktop,school_partner,paid,13,Yes,89.3,,1
L-01018,2026-02-19,23,3,Bachelor's,4.0,0.05,0,4,40.3,0,mobile,friend,free,35,0,,,0
L-02698,2026-06-23,24,2,Bachelors,7.7,4.25,7,4,63.1,N,mobile,instagram,scholarship,13,no,,,0
L-00476,2026-02-14,21,1,Bachelors,11.8,3.73,6,0,92.9,0,Mobile,friend,scholarship,14,no,,n/a,0
L-00570,2026-03-11,20,3,Bachelors,2.7,0.57,0,2,51.2,1,laptop,school_partner,scholarship,14,No,,n/a,0
L-01186,2026-05-10,18,2,Bachelors,6.7,3.94,3,5,35.9,FALSE,mobile,friend,free,8,No,,,0
L-02181,24-03-2026,15,1,Diploma,8.6,3.12,1,3,45.0,FALSE,laptop,instagram,free,17,0,,,0
L-00746,2026-06-07,26,3,diploma,5.4,2.58,2,1,13.6,0,mobile,friend,paid,17,0,45.8,requested extension,0
L-00787,2026-06-06,16,T2,Masters,7.3,5.34,0,8,61.4,0,phone,friend,scholarship,11,FALSE,,,0
L-00631,2026-03-17,20,3,high school,7.4,2.79,1,9,65.6,N,mobile,school_partner,scholarship,11,0,,-,0
L-01209,2026-05-06,18,2,Other,11.0,3.33,0,4,47.3,No,Desktop,school_partner,scholarship,37,0,35.6,-,0
L-00638,2026-05-13,22,Tier 2,High School,,2.0,4,3,31.1,N,notebook,instagram,free,22,FALSE,,requested extension,0
L-02323,25/06/2026,29,3,Diploma,2.8,3.77,2,5,63.4,yes,mobile,friend,paid,34,N,38.2,,0
L-00276,05/06/2026,,3,Masters,8.7,1.67,1,3,19.4,no,mobile,instagram,paid,43,0,,,0
L-00928,2026-01-21,20,3,Masters,10.5,2.79,5,4,48.7,1,laptop,ngo_outreach,scholarship,1,Y,82.2,,1
L-02288,05/02/2026,16,1,highschool,1.5,3.85,2,3,18.0,No,Laptop,friend,scholarship,9,No,,,0
L-02407,2026-01-22,23,tier-1,High School,5.3,3.31,3,1,63.0,0,laptop,youtube,free,28,no,,asked about certificate,0
L-00472,2026-01-18,21,3,Bachelors,7.1,4.43,5,8,72.3,FALSE,laptop,youtube,free,13,Yes,77.0,duplicate?  check,1
L-01222,24-04-2026,32,1,Bachelors,7.1,3.27,4,1,111.2,Y,mobile,school_partner,free,14,1,81.3,,1
L-02225,02/02/2026,,1,Bachelors,7.3,4.22,10,12,57.9,no,laptop,youtube,paid,14,1,72.1,follow up next intake,1
L-02297,2026-02-05,19,2,Diploma,2.9,4.71,3,1,,yes,laptop,school_partner,paid,11,Y,65.4,,1
L-02538,19-03-2026,15,1,Bachelors,1.0,2.24,3,4,70.1,No,mobile,school_partner,free,25,FALSE,,called on phone,
L-02276,20/01/2026,20,2,High School,1.8,4.1,0,2,50.3,N,mobile,instagram,paid,16,TRUE,50.4,,0
L-01008,2026-04-16,20,2,Diploma,7.8,3.72,4,7,,TRUE,desktop,friend,scholarship,41,Yes,79.8,called on phone,1
L-02349,2026-01-14,15,3,bachelor degree,1.0,0.0,0,4,0.0,0,mobile,friend,paid,25,N,,called on phone,0
L-00596,2026-04-05,,1,diploma,8.4,2.84,1,7,46.6,N,Laptop,ngo_outreach,scholarship,3,0,,,0
L-02788,02/03/2026,16,1,Diploma,7.6,0.57,2,0,59.0,Y,mobile,instagram,paid,32,no,,n/a,0
L-01461,2026-04-04,24,2,Other,6.1,4.84,8,5,41.7,No,ipad,youtube,scholarship,6,TRUE,70.4,asked about certificate,1
L-01296,27-01-2026,24,,Diploma,13.5,1.37,2,2,73.0,0,laptop,youtube,free,20,0,,,0
L-00005,2026-05-01,20,1,High School,5.7,4.53,4,1,46.6,0,laptop,school_partner,scholarship,10,N,,,0
L-01590,2026-04-15,16,2,High School,7.0,3.16,3,3,33.4,TRUE,laptop,school_partner,scholarship,24,no,,,0
L-00364,2026-03-06,23,2,Bachelors,5.9,3.68,0,1,39.6,TRUE,mobile,instagram,scholarship,9,No,,asked about certificate,0
L-01995,20-03-2026,27,3,bachelor degree,9.2,1.72,1,1,30.3,no,notebook,friend,scholarship,23,0,50.7,asked about certificate,0
L-00806,04-02-2026,21,T1,DIPLOMA,,1.46,0,9,0.0,,mobile,friend,free,33,0,,follow up next intake,0
L-00223,15-01-2026,21,3,High School,13.3,4.54,7,4,43.3,FALSE,laptop,friend,scholarship,20,no,,,0
L-00072,26-03-2026,15,3,DIPLOMA,2.7,2.38,0,2,45.6,0,mobile,instagram,scholarship,17,FALSE,,,0
L-00414,2026-05-25,22,3,,3.0,3.51,6,6,64.4,0,mobile,ngo_outreach,free,28,No,,-,0
L-02396,2026-02-03,19,tier-1,Bachelors,8.9,2.33,2,1,30.9,Y,mobile,friend,paid,26,0,,asked about certificate,0
L-02511,2026-05-10,24,1,diploma,1.2,2.58,3,1,,yes,tablet,youtube,paid,36,No,,n/a,0
L-01540,2026-04-19,17,2,Bachelors,,2.96,2,3,47.7,0,mobile,other,paid,40,no,37.8,,0
L-01680,2026-02-02,21,1,High School,7.8,1.28,1,1,11.5,N,mobile,instagram,free,42,0,,called on phone,0
L-01316,2026-01-21,25,2,High School,6.8,4.66,9,1,100.0,no,laptop,instagram,scholarship,30,No,88.9,requested extension,1
L-02339,2026-04-27,16,3,Bachelors,1.7,1.97,7,1,51.8,FALSE,mobile,school_partner,scholarship,6,TRUE,71.3,asked about certificate,1
L-01175,2026-05-25,27,2,High School,5.0,3.63,9,5,,0,PC,school_partner,free,15,TRUE,78.8,,1
L-02294,2026-01-25,23,Tier 3,Bachelors,5.9,3.46,4,3,31.9,N,laptop,youtube,paid,9,yes,71.6,n/a,1
L-01934,2026-05-26,15,1,High School,10.5,2.98,3,3,55.7,no,phone,instagram,scholarship,6,N,,requested extension,0
L-01156,2026-04-14,22,3,High School,11.6,4.23,9,0,79.7,No,laptop,friend,paid,15,Yes,78.4,,1
L-01149,2026-02-27,18,2,Masters,6.7,3.3,6,2,67.3,Y,mobile,school_partner,free,27,0,,,0
L-00238,2026-06-23,18,1,High School,7.2,2.89,9,9,38.4,TRUE,mobile,youtube,free,10,TRUE,67.7,called on phone,1
L-02359,2026-02-24,19,1,Bachelors,7.8,4.65,4,1,52.5,N,laptop,school_partner,free,5,no,,duplicate?  check,0
L-00470,2026-06-01,15,1,Diploma,7.7,4.06,5,3,59.6,yes,mobile,school_partner,paid,14,Yes,74.0,,1
L-02596,22-06-2026,30,2,Bachelors,3.0,0.0,0,2,6.3,Yes,mobile,instagram,free,32,0,,called on phone,0
L-00777,2026-06-17,17,1,Diploma,7.4,3.9,4,0,22.4,no,mobile,instagram,paid,23,FALSE,32.8,,0
L-00608,2026-04-02,20,1,Diploma,6.8,2.98,0,1,59.7,Y,tablet,friend,scholarship,24,N,,requested extension,0
L-02633,2026-02-06,19,tier-2,Masters,5.9,2.64,8,5,65.0,no,laptop,school_partner,free,20,No,,n/a,0
L-01367,27-05-2026,21,1,High School,4.2,2.0,2,2,54.8,Yes,mobile,friend,free,30,no,,,0
L-00920,01-01-2026,22,2,,1.0,3.08,2,4,,1,MOBILE,ngo_outreach,free,13,N,,-,0
L-01790,2026-04-15,16,2,High School,5.5,3.3,1,6,,no,laptop,instagram,free,14,0,28.4,,0
L-00442,03-04-2026,22,3,Masters,5.2,5.57,4,6,86.9,N,mobile,instagram,free,17,Yes,82.4,,1
L-00455,2026-02-25,20,3,high school,3.2,3.53,2,0,41.3,,tablet,other,scholarship,45,No,,,0
L-01480,2026-03-14,21,Tier 3,Bachelor's,7.9,,4,4,62.3,1,mobile,instagram,scholarship,21,Yes,72.2,,1
L-00185,20/01/2026,23,T1,High School,4.2,3.95,6,0,25.5,Y,laptop,friend,free,1,no,16.1,,0
L-01914,2026-03-23,16,3,Bachelor's,5.4,2.52,5,5,64.2,0,notebook,youtube,free,8,Yes,83.3,duplicate?  check,1
L-02226,2026-04-11,21,1,Other,9.8,0.0,0,4,33.2,No,mobile,friend,scholarship,32,No,,requested extension,0
L-00761,2026-02-19,24,Tier 1,Masters,1.4,6.68,8,0,49.0,0,Laptop,school_partner,free,15,Y,84.6,follow up next intake,1
L-02191,2026-05-26,22,1,High School,6.1,4.7,7,1,77.1,N,phone,school_partner,free,16,No,48.4,n/a,0
L-01788,2026-05-14,17,3,High-School,16.6,4.57,6,5,78.9,Yes,MOBILE,instagram,free,23,yes,80.5,,1
L-01353,2026-06-11,24,2,High School,4.9,0.47,4,7,14.3,0,Laptop,youtube,free,38,0,,,0
L-01352,2026-05-27,21,3,High School,10.6,3.6,7,1,56.2,N,notebook,instagram,scholarship,6,1,,,0
L-02210,05-02-2026,16,2,High School,9.5,3.62,5,5,18.8,TRUE,desktop,instagram,scholarship,40,0,,,0
L-01832,20/02/2026,20,tier-3,High School,7.0,1.73,6,7,56.9,0,desktop,youtube,scholarship,13,no,,n/a,0
L-01142,01-04-2026,25,3,High School,2.6,1.51,2,3,40.1,1,mobile,friend,scholarship,11,0,,,0
L-01231,2026-01-25,25,3,Diploma,164.7,5.1,5,4,41.6,no,tablet,instagram,free,2,FALSE,,asked about certificate,0
L-01471,2026-03-06,18,2,,1.0,0.07,5,3,,0,laptop,friend,paid,10,1,65.9,called on phone,1
L-00732,2026-06-27,22,,High School,7.4,4.92,5,8,56.4,N,laptop,youtube,scholarship,34,No,,-,0
L-01085,2026-05-17,24,Tier 1,Diploma,10.7,3.45,5,7,63.0,N,laptop,instagram,free,42,TRUE,76.4,-,1
L-01127,18-01-2026,29,2,,140.7,3.08,5,3,115.2,1,mobile,friend,scholarship,25,Yes,76.4,,1
L-01501,24/05/2026,17,1,High School,3.9,1.73,0,1,34.9,Yes,tablet,school_partner,free,31,FALSE,50.1,n/a,0
L-00423,25-04-2026,18,3,Diploma,3.6,3.38,7,9,48.0,,notebook,youtube,paid,8,1,78.0,duplicate?  check,1
L-02350,2026-01-07,19,Tier 3,Bachelors,3.6,1.86,0,3,20.6,Y,laptop,instagram,paid,55,No,,,0
L-00058,2026-02-27,25,1,High-School,13.0,1.49,2,1,,yes,laptop,friend,free,33,N,,-,0
L-00009,2026-05-27,21,T3,Bachelors,1.0,2.51,0,2,21.5,0,notebook,ngo_outreach,paid,26,no,41.5,follow up next intake,0
L-01609,2026-01-10,20,2,High School,11.0,7.0,9,11,96.6,N,notebook,instagram,free,3,1,74.4,,1
L-01013,19/04/2026,24,2,High School,5.3,1.28,0,3,34.8,1,mobile,youtube,paid,52,N,,called on phone,0
L-00419,05/02/2026,,2,OTHER,9.8,2.69,5,2,57.7,no,notebook,friend,scholarship,10,no,,,0
L-01801,2026-03-09,21,Tier 3,High School,5.5,6.71,10,7,72.1,No,mobile,school_partner,free,0,1,63.8,requested extension,1
L-01383,12/01/2026,28,1,Bachelors,7.5,0.58,5,2,49.2,N,Laptop,friend,scholarship,27,yes,75.6,follow up next intake,1
L-02347,2026-04-26,22,1,Bachelors,1.0,5.9,8,5,51.2,N,mobile,instagram,free,2,Y,81.1,requested extension,1
L-01035,2026-01-06,16,2,Bachelors,8.7,2.68,3,1,,FALSE,mobile,youtube,free,39,No,,follow up next intake,0
L-02308,2026-06-04,17,2,Diploma,4.8,2.24,5,4,58.0,no,mobile,school_partner,free,26,FALSE,43.1,,0
L-01066,2026-04-03,18,1,B.Tech,9.2,2.06,6,1,,1,mobile,school_partner,scholarship,3,1,57.0,called on phone,1
L-01458,2026-02-16,24,tier-2,High School,13.4,3.18,6,7,35.1,N,desktop,school_partner,scholarship,12,Y,69.8,,1
L-00858,20-03-2026,19,T1,bachelor degree,5.0,,4,1,58.9,No,Tablet,ngo_outreach,free,22,No,,requested extension,0
L-00046,2026-03-17,22,Tier 2,Bachelors,9.4,1.54,5,0,34.2,FALSE,mobile,instagram,free,20,N,,,0
L-02117,2026-03-11,27,2,high school,8.0,0.0,1,1,,N,laptop,youtube,scholarship,14,Y,71.9,-,1
L-01459,2026-04-17,21,1,High-School,12.3,4.98,8,1,93.8,0,mobile,ngo_outreach,free,13,Yes,64.7,,1
L-01552,16-04-2026,19,Tier 2,Bachelors,2.8,1.17,0,2,5.8,1,mobile,youtube,paid,40,No,,,0
L-00730,23-02-2026,20,3,High School,2.4,5.09,4,2,65.5,TRUE,laptop,friend,free,11,No,,called on phone,0
L-02469,2026-01-20,25,tier-3,High School,7.7,5.75,6,8,90.5,yes,MOBILE,friend,free,30,0,,duplicate?  check,0
L-00177,02/04/2026,27,1,bachelor degree,5.9,4.42,0,0,56.1,FALSE,desktop,youtube,scholarship,23,FALSE,,,0
L-00003,02/05/2026,27,3,DIPLOMA,,1.78,3,2,35.1,0,mobile,instagram,scholarship,17,No,,duplicate?  check,0
L-02163,2026-03-14,21,2,Diploma,8.3,2.84,1,2,66.4,Y,laptop,instagram,scholarship,30,no,,,0
L-00026,2026-03-12,19,1,Bachelors,4.8,3.78,5,4,23.9,0,notebook,school_partner,free,27,FALSE,,-,0
L-01141,2026-02-05,21,1,Diploma,7.8,4.5,7,4,79.5,Y,tablet,ngo_outreach,free,13,1,76.0,,1
L-02662,2026-01-09,23,T1,Diploma,9.0,3.44,5,2,50.8,0,mobile,instagram,free,27,FALSE,,,0
L-00195,18-02-2026,18,T1,Bachelors,4.7,1.71,0,1,50.4,no,mobile,instagram,scholarship,26,FALSE,45.1,follow up next intake,0
L-00492,2026-03-17,20,1,Diploma,7.1,3.32,9,2,66.9,No,mobile,ngo_outreach,free,7,Y,83.2,,1
L-00184,2026-01-22,26,2,Bachelors,8.9,2.46,3,3,42.7,1,Mobile,school_partner,paid,23,N,,called on phone,0
L-00784,2026-04-09,24,2,,6.7,0.0,2,7,,N,laptop,ngo_outreach,free,1,0,,duplicate?  check,0
L-00507,2026-06-10,15,Tier 2,High School,,2.88,3,4,26.4,1,laptop,friend,free,12,yes,86.5,requested extension,1
L-00437,2026-06-21,24,2,Bachelors,,3.38,1,2,39.9,0,phone,instagram,free,36,No,50.1,,0
L-00688,2026-01-17,,1,Diploma,6.5,4.67,9,4,96.1,N,laptop,youtube,free,9,yes,88.4,,1
L-01656,2026-05-08,19,tier-1,High School,,2.95,2,0,56.4,1,mobile,instagram,free,20,0,,duplicate?  check,0
L-02779,2026-02-28,21,3,B.Tech,3.2,1.92,1,7,,FALSE,mobile,school_partner,scholarship,38,FALSE,,,0
L-01386,24-03-2026,15,3,Masters,9.8,2.78,8,5,69.9,no,laptop,instagram,free,18,Y,69.8,asked about certificate,1
L-00626,2026-06-28,15,2,High School,1.0,4.08,5,4,51.1,no,Mobile,instagram,scholarship,14,yes,69.8,,1
L-01608,2026-02-16,17,3,Diploma,5.5,1.95,2,3,48.6,0,mobile,instagram,free,25,no,32.1,duplicate?  check,0
L-02184,2026-03-09,16,1,Other,5.9,4.71,5,4,69.6,Yes,mobile,school_partner,paid,26,yes,79.5,called on phone,1
L-02252,2026-03-01,17,2,High School,11.4,3.81,7,6,63.1,no,mobile,youtube,free,13,Y,70.0,-,1
L-01661,2026-06-26,15,T1,Diploma,7.2,4.65,9,4,61.3,Yes,laptop,youtube,scholarship,10,yes,76.8,requested extension,1
L-02229,2026-06-08,19,2,High School,11.5,2.98,1,0,45.5,N,mobile,instagram,paid,37,no,,,0
L-02547,2026-03-20,20,1,High School,9.9,1.63,0,0,37.2,No,mobile,instagram,scholarship,21,No,,follow up next intake,0
L-00108,2026-04-09,25,2,Bachelors,3.4,4.57,3,6,46.6,yes,tablet,friend,scholarship,13,1,77.6,duplicate?  check,1
L-00514,2026-02-06,27,tier-3,Other,9.5,3.77,2,1,4.5,1,notebook,youtube,scholarship,1,N,,requested extension,0
L-00337,05-06-2026,23,3,High-School,6.4,3.83,1,1,37.7,N,mobile,instagram,paid,16,No,,,0
L-00164,25-04-2026,19,2,Masters,8.8,0.79,4,3,15.5,yes,mobile,friend,scholarship,14,TRUE,86.7,duplicate?  check,1
L-01799,2026-02-24,19,2,High School,4.7,0.73,4,6,29.5,FALSE,tablet,youtube,free,16,No,43.5,asked about certificate,0
L-02309,2026-06-23,24,tier-3,masters,9.3,4.46,1,6,39.9,No,laptop,school_partner,scholarship,5,0,,follow up next intake,0
L-02272,2026-01-04,23,1,Diploma,6.5,0.65,2,0,0.0,1,desktop,friend,paid,21,N,,,0
L-02039,2026-03-10,24,2,Masters,8.3,1.52,4,6,52.8,Y,desktop,ngo_outreach,free,13,N,,follow up next intake,0
L-00707,2026-01-05,15,3,Bachelors,3.3,3.29,4,3,65.4,Y,mobile,youtube,free,13,Y,77.9,n/a,1
L-02204,2026-04-05,16,3,B.Tech,10.7,3.74,4,5,30.8,FALSE,mobile,youtube,free,19,0,,,0
L-01313,2026-01-09,15,2,Diploma,6.4,4.6,4,0,45.0,N,desktop,friend,free,26,FALSE,,duplicate?  check,0
L-01725,2026-03-09,23,2,highschool,6.5,3.26,2,3,63.3,TRUE,Mobile,instagram,free,7,N,,,0
L-02133,2026-01-18,26,1,Bachelors,8.9,5.47,1,9,53.1,Y,mobile,instagram,paid,1,0,,n/a,0
L-00377,20/01/2026,19,Tier 1,Bachelors,11.6,2.86,1,2,,yes,mobile,school_partner,scholarship,9,no,,asked about certificate,0
L-01064,03/05/2026,15,3,High School,5.7,1.29,7,2,40.8,TRUE,mobile,instagram,scholarship,14,1,80.0,,1
L-01729,2026-04-20,19,3,Masters,13.4,5.66,10,7,54.5,Yes,phone,school_partner,scholarship,1,Y,64.4,duplicate?  check,1
L-01425,2026-01-24,22,3,High School,7.2,,2,2,0.0,0,mobile,friend,paid,46,0,58.8,,0
L-01886,2026-05-05,16,1,DIPLOMA,3.8,3.27,0,3,27.2,Y,mobile,ngo_outreach,free,18,0,,requested extension,0
L-02329,2026-01-23,29,2,bachelors,9.0,3.47,8,7,81.2,N,laptop,school_partner,free,22,Yes,77.9,n/a,1
L-00619,16/06/2026,21,3,Diploma,5.6,4.61,4,5,61.8,FALSE,laptop,friend,scholarship,9,1,75.5,asked about certificate,1
L-01748,19-04-2026,20,2,Bachelors,7.7,2.75,2,0,43.2,0,mobile,instagram,free,16,N,,,0
L-00489,15/01/2026,24,1,Bachelors,,2.52,5,0,19.0,yes,mobile,school_partner,scholarship,22,0,,,0
L-01398,19-04-2026,26,2,High School,5.3,2.08,3,4,31.0,yes,mobile,school_partner,free,25,no,,,0
L-01025,2026-05-03,26,2,bachelors,1.0,2.35,4,1,38.9,no,mobile,instagram,scholarship,24,N,,,0
L-01396,2026-01-17,15,1,High School,4.4,4.82,5,4,39.9,0,laptop,youtube,free,5,yes,70.1,,1
L-01526,2026-01-15,25,3,Bachelors,1.0,1.99,1,1,15.1,no,desktop,friend,scholarship,44,FALSE,,follow up next intake,0
L-02640,05-05-2026,30,3,highschool,12.8,3.12,4,3,12.4,No,desktop,instagram,free,28,FALSE,42.8,called on phone,0
L-01268,12-05-2026,21,1,Bachelors,11.9,3.51,5,10,,Y,laptop,youtube,free,5,N,,,0
L-02482,2026-02-02,19,tier-3,Diploma,11.7,4.26,9,6,90.2,0,laptop,friend,free,6,TRUE,63.3,n/a,1
L-00580,12-06-2026,18,,Diploma,2.7,1.05,0,2,,N,laptop,friend,free,29,FALSE,,,0
L-00944,25-01-2026,21,2,Diploma,5.6,1.23,1,2,41.6,1,mobile,friend,free,34,no,,,0
L-02564,2026-02-05,20,1,highschool,2.8,1.78,2,2,62.0,No,Mobile,ngo_outreach,free,16,No,,follow up next intake,0
L-02144,05/05/2026,,3,Bachelors,8.9,5.05,3,6,59.6,FALSE,desktop,school_partner,free,6,TRUE,83.7,,1
L-00368,21-06-2026,21,T1,Masters,7.8,3.17,0,2,61.3,yes,mobile,friend,free,34,0,,requested extension,0
L-02255,2026-02-16,31,1,Bachelors,4.6,2.72,5,3,14.5,Y,desktop,youtube,scholarship,32,FALSE,,,0
L-02744,2026-05-16,23,2,High School,8.4,5.13,7,6,69.4,1,Tablet,school_partner,free,5,FALSE,,,0
L-00810,2026-04-15,18,tier-1,DIPLOMA,8.6,2.38,1,1,4.2,0,mobile,friend,free,33,FALSE,,,0
L-00611,2026-02-17,15,T2,Diploma,5.1,1.8,2,3,18.6,no,mobile,instagram,paid,43,no,,called on phone,0
L-00818,12/03/2026,21,2,unknown,5.0,5.63,3,9,25.2,0,laptop,youtube,free,10,TRUE,80.2,asked about certificate,1
L-00004,2026-04-12,15,2,High School,5.4,5.17,10,7,100.0,1,PC,youtube,scholarship,1,Y,68.7,requested extension,1
L-02563,2026-04-08,20,2,bachelors,3.7,2.24,4,2,48.5,0,laptop,friend,scholarship,15,FALSE,,n/a,0
L-02116,2026-04-12,24,3,High School,8.3,4.17,4,2,72.2,No,mobile,instagram,scholarship,6,N,62,asked about certificate,0
L-00835,2026-03-09,19,2,Masters,1.0,5.29,7,8,35.9,FALSE,laptop,instagram,free,1,Yes,71.3,,1
L-02241,02/01/2026,23,T1,other,2.5,2.76,3,3,55.9,FALSE,laptop,friend,scholarship,23,No,51.0,,0
L-02620,2026-04-19,18,T2,Diploma,3.3,4.64,0,3,53.2,0,desktop,school_partner,scholarship,44,N,,duplicate?  check,0
L-01217,2026-05-22,23,3,Diploma,4.7,4.54,4,3,50.5,no,Laptop,school_partner,free,14,no,,called on phone,0
L-01395,2026-06-28,26,tier-2,Bachelors,8.3,0.0,1,2,,Y,tablet,other,free,43,no,,-,0
L-01542,2026-03-11,23,3,,2.2,4.19,0,2,60.9,Y,mobile,ngo_outreach,scholarship,36,FALSE,,duplicate?  check,0
L-00463,09-04-2026,21,2,OTHER,3.1,2.6,0,4,34.7,0,laptop,friend,scholarship,29,No,56.4,,0
L-00416,12-04-2026,25,1,Diploma,1.6,2.65,6,2,,No,mobile,youtube,scholarship,16,N,,follow up next intake,0
L-02670,27/02/2026,22,2,Other,13.8,3.53,7,2,64.6,No,notebook,friend,paid,34,TRUE,73.9,requested extension,1
L-02135,26/03/2026,19,Tier 1,Diploma,3.7,2.74,1,4,25.2,Y,mobile,school_partner,free,29,N,62,,0
L-01161,06-05-2026,18,1,Diploma,9.3,2.34,3,0,42.5,0,notebook,ngo_outreach,free,6,no,,,0
L-02002,2026-05-21,19,3,High School,9.4,4.4,1,6,52.0,Yes,mobile,friend,paid,21,FALSE,,asked about certificate,0
L-02247,2026-03-16,27,Tier 2,High-School,9.2,3.86,0,2,36.4,No,laptop,youtube,scholarship,25,no,,called on phone,0
L-01403,2026-03-24,20,2,High School,4.3,4.52,5,4,68.9,No,laptop,friend,free,12,yes,75.6,,1
L-02042,2026-05-26,25,3,High School,6.0,1.45,0,0,31.0,No,mobile,friend,scholarship,28,No,,requested extension,0
L-00165,2026-01-15,21,1,highschool,1.0,2.99,0,4,52.7,FALSE,desktop,friend,paid,19,N,,requested extension,0
L-02303,2026-02-25,,3,Bachelors,17.9,3.06,5,3,39.1,1,laptop,instagram,paid,1,Y,68.9,requested extension,1
L-01416,25-01-2026,22,2,High School,7.6,5.47,10,5,100.0,N,phone,school_partner,scholarship,10,Y,88.9,duplicate?  check,1
L-02020,07-04-2026,29,1,Bachelors,6.1,1.72,6,1,40.3,0,mobile,youtube,free,16,Y,70.8,,1
L-00136,2026-01-26,19,3,Bachelors,5.8,3.5,10,6,100.0,TRUE,mobile,school_partner,paid,17,Y,90.7,follow up next intake,1
L-00035,2026-04-09,26,T2,DIPLOMA,9.3,3.14,4,2,52.2,Y,Mobile,instagram,scholarship,20,1,40.2,,0
L-01865,2026-01-17,,3,bachelor degree,9.7,3.54,5,2,43.7,Yes,Tablet,instagram,free,31,No,,asked about certificate,0
L-01992,19/04/2026,21,3,High School,1.0,2.0,6,4,62.3,0,desktop,instagram,scholarship,43,Y,75.0,,1
L-00845,15-03-2026,16,2,High School,5.6,4.97,4,4,71.3,no,phone,instagram,paid,12,1,69.0,,1
L-02120,2026-06-05,20,,High School,11.0,5.22,6,5,72.7,0,laptop,ngo_outreach,free,30,1,69.6,asked about certificate,1
L-00394,2026-03-12,17,3,Bachelors,10.4,3.49,2,5,62.5,N,laptop,instagram,scholarship,15,No,,called on phone,0
L-02522,2026-03-14,22,1,High School,8.7,5.09,10,2,82.0,N,mobile,instagram,free,2,Y,71.0,-,1
L-00149,27/06/2026,26,Tier 2,High School,5.4,2.8,0,0,8.0,TRUE,mobile,school_partner,paid,19,FALSE,,,0
L-01882,2026-01-04,22,1,Diploma,5.7,7.0,10,7,71.4,N,mobile,school_partner,paid,4,Yes,73.7,called on phone,1
L-00144,2026-04-26,24,1,High School,3.7,3.05,7,7,72.3,N,laptop,school_partner,scholarship,11,Y,75.2,follow up next intake,1
L-00224,2026-03-20,25,3,High-School,6.1,4.02,8,1,34.2,1,desktop,ngo_outreach,scholarship,15,TRUE,91.9,,1
L-01300,2026-05-22,19,T2,Bachelors,7.0,4.26,1,1,44.2,no,mobile,instagram,scholarship,14,N,,,0
L-00454,2026-04-17,0,1,,6.0,3.55,7,4,52.8,no,mobile,instagram,free,11,No,,,0
L-02147,18-04-2026,17,1,,9.5,3.17,2,1,50.4,No,phone,school_partner,free,19,1,64.8,,1
L-00972,12/02/2026,23,tier-3,Masters,3.1,6.32,8,8,88.2,0,laptop,instagram,scholarship,6,Yes,84.7,follow up next intake,1
L-01437,10/02/2026,24,1,High School,11.3,5.96,7,8,97.8,TRUE,phone,friend,paid,10,Y,65.8,,1
L-00849,2026-03-05,17,2,Masters,4.2,4.44,6,5,93.9,TRUE,mobile,other,scholarship,21,1,75.2,duplicate?  check,1
L-02028,2026-02-06,28,Tier 3,Diploma,4.1,1.55,4,2,37.0,no,desktop,youtube,free,29,no,,requested extension,0
L-00424,2026-02-13,23,2,High School,10.6,2.67,4,3,76.3,No,mobile,school_partner,free,24,no,,,0
L-00194,14/02/2026,22,1,Diploma,7.8,1.7,3,1,33.2,TRUE,laptop,school_partner,free,27,yes,73.1,,1
L-00880,11-06-2026,19,3,M.Sc,5.9,3.86,5,1,79.4,Y,tablet,school_partner,free,11,1,75.1,,1
L-00965,2026-03-23,22,2,HS,8.1,5.03,6,0,81.1,yes,mobile,school_partner,free,23,Y,88.0,,1
L-00978,2026-03-06,18,3,Bachelors,1.0,3.41,1,0,37.2,0,ipad,youtube,free,33,FALSE,,follow up next intake,0
L-01556,2026-04-10,28,,High School,11.1,0.4,1,1,68.0,TRUE,MOBILE,school_partner,free,20,N,,,0
L-00921,2026-06-28,,2,Bachelors,6.8,0.56,0,9,2.5,No,mobile,instagram,free,22,N,,asked about certificate,0
L-02256,14-06-2026,20,3,Masters,5.5,4.0,5,2,33.5,0,desktop,instagram,free,10,N,,duplicate?  check,0
L-02326,2026-02-06,20,2,High School,1.0,2.77,2,0,35.1,FALSE,laptop,youtube,paid,16,TRUE,58.5,follow up next intake,1
L-00514,2026-02-06,27,tier-3,Other,9.5,3.77,2,1,4.5,1,notebook,youtube,scholarship,1,N,,requested extension,0
L-00264,2026-05-10,20,2,Bachelors,3.9,4.27,0,0,16.6,yes,mobile,youtube,free,19,no,,n/a,0
L-00494,22/05/2026,19,1,Diploma,3.1,0.23,3,1,61.0,Y,laptop,other,free,35,FALSE,,requested extension,0
L-01220,2026-05-03,27,2,Bachelors,6.2,3.46,7,6,91.4,TRUE,Laptop,school_partner,free,6,TRUE,94.1,n/a,1
